case,angle,budget,epsilon,ridge,stages,risk,lower,static,static_optimal,slow_column,slow_lower,violation
299,0.9273816066732081,2.681627161782791,0.03360562344769648,0.0,64,0.012740491414663716,0.012548450432596527,0.012596782308814293,False,0.34383745788409426,0.34203705477841834,False
300,0.8672680423354165,0.5555091335080399,0.03471057058444214,0.1,3,0.19295036692937112,0.15241540950328628,0.19198740806186074,False,0.7388108295862794,0.7354701713856894,False
301,1.1205956989750894,2.35270031635426,0.023779515547440545,0.02,2,0.06909058503435128,0.013349535228232819,0.01841474075813313,False,0.4323192000950375,0.2409803766637067,False
302,1.1420960364947979,2.5762329436201767,0.005028867880266258,0.1,8,0.010305572814227552,0.0032219782999952863,0.008118503554852212,False,0.1584738157002882,0.13258018005459288,False
303,1.053610502692503,0.9815262355758146,0.06298949029197834,0.1,3,0.11285450644911715,0.07728733520560263,0.1105291695595875,False,0.5093981310187565,0.5003088862720082,False
304,1.277070903363811,0.8035457656903415,0.7608398781887934,0.02,2,0.46665812066953855,0.3799350032661863,0.3799350032661863,True,0.6570149608388571,0.5471430745402985,False
305,1.040027269061804,0.6278183412475309,0.04875468150715218,0.02,1,0.21366187497310257,0.14568723895197602,0.20683882457139635,False,0.7311366514700786,0.7152440418942873,False
306,0.6847448612977509,1.0723367915872288,0.005861287514762387,0.0,8,0.07709083480092695,0.05889632484810866,0.07686552899876642,False,0.7923578239779623,0.7852715586895245,False
307,1.4393068149437198,4.6337084924829774,0.2333064360656366,0.1,8,0.01087703111571517,0.0018581917387391165,0.001871625114434674,False,0.025872330718050937,0.007062753367689591,False
308,1.1073474441302407,0.5082353320314277,0.20513843007405072,0.02,8,0.3145804893272549,0.2669751022704762,0.31070726457164005,False,0.7470698689481674,0.7398074446913909,False
309,0.3554566583062031,13.045314516073773,2.536882389172934e-11,0.1,3,7.393285530635223e-05,8.012167913444005e-13,8.012167913444005e-13,True,0.03716154959449772,0.03256373522525748,False
310,1.1104622052506414,0.11685708119835024,0.101147193137297,0.02,2,0.4677056308525452,0.43379505193008855,0.46755429848746943,False,0.9330438427503558,0.9327501542909684,False
311,1.4466677079586405,4.317680840826096,0.01313999978037603,0.02,1,0.003446630377333562,0.0012857215306346407,0.0034116925865797774,False,0.01924070307912377,0.019143049849629327,False
312,0.18746235816302603,0.977357895654413,0.47916880816850105,0.1,8,0.2533308685824745,0.2529369670785694,0.2529369670785694,True,0.8093576223282362,0.8084838560505082,False
313,0.21295665319991094,12.87969820713818,4.833166383029918e-13,0.1,3,2.5893118461855133e-05,2.472235921790632e-13,3.444544232472495e-13,False,0.06003863640321528,0.056875637265860465,False
314,1.2306673602826976,10.636638172772718,4.3098847025452036e-05,0.1,3,0.0018356469218583668,1.8789399857224426e-08,4.3312564971540615e-08,False,0.009642549672910762,9.948625542725414e-05,False
315,0.23709724024303758,3.4743513208322425,0.001185348068052341,0.0,16,0.001134693190940084,0.0010667097759610319,0.0010667097759610319,True,0.9134842665361459,0.907375523919448,False
316,0.5895371397957458,0.11847964092033969,0.08638490684979724,0.0,1,0.44583836085438533,0.4285915645734752,0.4448184096454749,False,0.9821933765802503,0.9801990775259601,False
317,1.1572504881571917,1.566358715928302,0.04046338213578399,0.0,8,0.063581205349242,0.04200201669711406,0.06356156183868222,False,0.39363503255432647,0.39183920416663987,False
318,0.3840123743605751,0.9687569750563271,0.18115516020520034,0.02,1,0.16870423426839648,0.15555744006894193,0.15555744006894193,True,0.9320061626477613,0.8964561294909801,False
319,0.6109879688554803,14.307884566775561,1.5592242080404845e-10,0.1,16,9.65333336130162e-06,4.770438176761158e-13,4.770438176761158e-13,True,0.0054054298598276386,0.004295720924823814,False
320,0.5830816660793074,0.12461112780145385,0.37594247413261056,0.1,3,0.5684563552247961,0.5279820858455053,0.5676266369766441,False,0.956762389225597,0.9555083844567004,False
321,1.4321674414376198,3.86539346254193,1.3351680407245354,0.1,1,0.05045242410157138,0.013850701135537984,0.013850701135537984,True,0.05188645510430562,0.016501043449864534,False
322,1.0021918869134898,8.812454939934323,3.403362913011018e-05,0.1,64,6.013995075043262e-05,1.4904364670678217e-07,1.6106315426402488e-07,False,0.005173808966030617,0.00293860176308994,False
323,0.4059850248264971,0.38695093985612866,0.06123086461485782,0.1,3,0.24771046926341758,0.22650011626458677,0.24770951103495115,False,0.8968784601177531,0.8968703661949541,False
324,0.7254190931675057,5.9622233786203305,5.943102025666807e-06,0.1,64,0.00012701753622195878,1.9044682513044296e-06,4.7124960913769895e-06,False,0.07184814578140553,0.06763669023819628,False
325,0.9278878378640187,0.20630709280096932,0.03901239510535118,0.0,16,0.3774424419351993,0.3438703011394349,0.3774235595297809,False,0.9207577242540406,0.9207003319055095,False
326,0.4074050835637868,5.757188861014155,6.0854888494539054e-05,0.0,16,0.0028254972548993652,2.6992215397113687e-05,2.6992215397113687e-05,True,0.694079354545214,0.6242440599227381,False
327,1.1401765513156614,2.8591845382281873,0.2803911499690144,0.0,8,0.04241357553317231,0.035193751200548774,0.035193751200548774,True,0.2086440448989355,0.189065175489677,False
328,1.3638583890039455,1.2742006123383578,2.136284762264874,0.02,64,0.4733051299893657,0.4710926546965527,0.4710926546965527,True,0.34676509704603886,0.3452915628108133,False
329,1.0383675948912823,12.967348170189736,7.078346111977748e-08,0.0,1,0.11095580626052041,6.213240179961102e-10,1.6760888045474407e-09,False,0.6864764609799405,0.0016870611045211774,False
330,1.2343001902227655,4.491515784919366,0.040540892028902,0.1,64,0.0028659659173498777,0.0009187091149455644,0.0009252992507779422,False,0.027625515329414558,0.020104686775329075,False
331,0.17275831137382344,4.430051906761503,1.2732210831118928e-05,0.02,1,0.0011046155056067927,5.9446111895247875e-05,6.848959542666807e-05,False,0.8000840367292389,0.7841568369835725,False
332,0.5769000382365657,0.9451496180964286,0.00943118740087516,0.0,64,0.09260938379960879,0.0762254848513193,0.09204122625417016,False,0.8601247584753456,0.8581594181613879,False
333,1.298985957448972,0.9016509533147782,0.19319415137981574,0.1,16,0.1756712151185609,0.1489699071323294,0.17473319173470442,False,0.4345515583824497,0.4317495081892251,False
334,1.0896757564083714,0.12427923099573912,0.6593278151059664,0.02,8,0.7248930423609998,0.7135394072480711,0.7216630149392858,False,0.9347456958263103,0.9307753324667261,False
335,0.980795045465126,7.608272332851638,0.000135571408441063,0.0,8,0.00015535734594900402,5.779008895792055e-06,5.919492225844339e-06,False,0.04427802838558151,0.03420723681383764,False
336,0.6180071294186377,0.6775832783158257,1.1232219607013074,0.1,3,0.5782091059854315,0.5603100068526445,0.5603100068526445,True,0.7925662313178508,0.7703995487710507,False
337,1.0113220035065285,6.697382623525508,3.375299897557372e-05,0.02,3,0.004688423524893803,5.484971986759216e-06,1.4054823702832956e-05,False,0.07330400641247978,0.03301794413594428,False
338,0.33289848836462343,7.129811097136383,4.866623994523752e-08,0.0,16,0.008125964767232182,3.206969226034875e-07,4.907936364722245e-07,False,0.7698114131081549,0.6760874889164897,False
339,0.44352787547771233,5.5228138777580895,0.00017607371272452575,0.0,1,0.020885920596550017,6.520711541302885e-05,6.520711541302885e-05,True,0.9057271222293152,0.5860390620435929,False
340,1.0511584840337298,7.074817542145202,5.978335079888089e-05,0.02,64,0.00017917900977726647,4.929850380839227e-06,1.0140882116318863e-05,False,0.023577866990723263,0.021392868034428515,False
341,0.16640502555642692,4.26921788872888,1.4463634036398901e-05,0.0,3,0.0005358181082879455,9.789956081566637e-05,0.00011066273316172968,False,0.9465956503881653,0.9427327869662774,False
342,1.0927265269348678,2.5268116901986177,0.05674973035046727,0.02,3,0.021511076833287675,0.017207045707389734,0.017847746554105093,False,0.2478839398269017,0.23098941138055734,False
343,0.6023871473310779,0.31435465276522545,0.19631330182334256,0.1,2,0.3522441877402134,0.30384204787808494,0.35185076147588323,False,0.8893200994355202,0.8885166026953019,False
344,0.9008707462814886,0.6063577137654063,1.8242631743982636,0.02,64,0.890787576844186,0.890092159927401,0.890092159927401,True,0.7764501903876482,0.7756082259141842,False
345,0.3909455411526996,3.6865462786296432,4.259440275577061e-05,0.1,64,0.00035912677270947993,0.00015020547017103198,0.00020608074108814127,False,0.36490388763117665,0.3622349446405467,False
346,0.6579540958477794,5.821935268932242,0.00021985683731461263,0.1,2,0.011163393601803535,1.4792231945746359e-05,1.4792231945746359e-05,True,0.2683599161315783,0.09257414301742349,False
347,0.3741243229819568,0.21179721511868044,0.18171362656482012,0.1,64,0.40422170749068487,0.37078405682864246,0.4042207516667013,False,0.9445870173597476,0.9445847371439239,False
348,1.2876022603404724,0.3279766213750492,0.03501444600358177,0.1,64,0.3210415586696127,0.25150802950927725,0.32072666584669735,False,0.7401488930305857,0.7393917160293086,False
349,1.3571060513640452,0.19017490739279175,0.033565024432241554,0.0,64,0.4116097077468674,0.3532840114714241,0.4115133704337282,False,0.8610405176832642,0.8608414336837696,False
350,0.559291137298488,0.1476898395571938,0.24417062431280592,0.0,3,0.49997771528920465,0.4629863453780389,0.49996210835036975,False,0.9778045617061235,0.9777480216275899,False
351,0.6402893182793582,0.19202288498208486,0.6421846966996391,0.02,3,0.6602946626251491,0.6562959398580909,0.657789509259461,False,0.9586284782826221,0.9553130004899257,False
352,0.7236581022194972,0.2630506629094224,1.2259598524384432,0.1,3,0.8520042764375535,0.8438740990427547,0.8438740990427547,True,0.8958731730144471,0.8882219483003303,False
353,0.9586247292901704,3.429824453434447,0.07493828491774844,0.1,2,0.03777649378167739,0.005523499086457157,0.005523499086457157,True,0.267980608111234,0.11708510005294166,False
354,0.9852443320221668,2.8393324168508234,0.005034432150028313,0.0,2,0.1151180322949294,0.004148287474295498,0.006793421201956295,False,0.7770942830076819,0.2807899565321882,False
355,0.9549209892279537,5.389177208804615,0.00064012348740833,0.0,16,0.00020952287271402257,0.00011551595091492397,0.00013436298036786885,False,0.10732045817476618,0.10269481233167363,False
356,0.8003417209467173,0.38353934756919045,0.31636713000101546,0.02,3,0.3966454678959114,0.3774538801838228,0.3955353598227088,False,0.8786206940032221,0.8765508868160914,False
357,1.0236231781201155,6.50317463637368,0.00035463505672357534,0.1,3,0.002941993880572146,7.68669060991727e-06,9.057922204883948e-06,False,0.02838685641848708,0.012029790241624075,False
358,0.4085393881135496,0.2248111250815534,0.02909229310101231,0.0,8,0.33931768188703715,0.3282130673675461,0.339169715637059,False,0.9820000666952333,0.9816686089912017,False
359,0.8776715634007102,0.3962028967157257,0.30287480124413585,0.1,64,0.36268017469861624,0.34209686394999145,0.3625464153793478,False,0.8009090318766955,0.8006815313958429,False
360,0.45350480289518935,0.11761437564346307,1.1172469069778068,0.02,1,0.9487235535558951,0.9474748929906702,0.9474748929906702,True,0.9847622060105927,0.9835435353308016,False
361,0.1564747966936124,0.6332938445221307,0.12012102543892661,0.0,2,0.20173791085982362,0.18398121958043054,0.2015877354322051,False,0.9926050862340673,0.9922927622061851,False
362,0.5759614421884165,2.1848040218746716,0.03472781767920858,0.1,1,0.040136648118577534,0.013700391146010021,0.013700391146010021,True,0.5945466260118764,0.45410023874177985,False
363,0.2123660805027998,1.239638398785841,0.039979247983868496,0.0,3,0.06255618013803713,0.05788275506590999,0.062525834707921,False,0.9727221273108653,0.972535650747481,False
364,1.1055330484895733,1.1052875701530562,0.3048138898626917,0.0,16,0.18428305992566832,0.18280879415520365,0.18368969182103168,False,0.5493726637173358,0.5436816866485534,False
365,0.8270490778457384,7.762004289066549,1.556556687620882e-06,0.02,1,1.1884112879056166e-05,3.892664857499073e-07,8.608496722087242e-07,False,0.05998155417263272,0.05977209422752903,False
366,0.3951638611834427,0.7653224064712442,0.02139779171748702,0.0,64,0.12786703479239603,0.11051324286326328,0.12485770917410705,False,0.9524194106850379,0.9427249431618305,False
367,0.17673565994462578,1.7723586941572587,0.0018925687613943077,0.0,3,0.016888463672630003,0.014465716784388459,0.015763080216276017,False,0.9822784560521991,0.9727693515264212,False
368,1.404881959969827,5.705193714823086,0.35332650662312515,0.02,16,0.043924006347083835,0.001717230499176242,0.001717230499176242,True,0.09164150161095716,0.00679774254807027,False
369,0.7696055554064838,10.291834939851075,4.82423543694514e-07,0.02,16,0.0007500062303939151,1.571516166594541e-08,1.571516166594541e-08,True,0.04439562979065919,0.03644085304524585,False
370,1.4058162344466933,0.8871816226459157,0.3209067402433386,0.0,8,0.2679628690827418,0.23328742870189148,0.2544306064423011,False,0.5028655989178383,0.47640955026254894,False
371,0.9709198602645429,0.5252862362716424,0.2547819888987257,0.1,3,0.3031337690711201,0.26873836163488496,0.2891287901676187,False,0.7414428627676044,0.7161983519781361,False
372,0.31351224886442064,1.2574844440579553,0.02448058462798521,0.02,1,0.06047944153036154,0.042310445211406145,0.05182753792957996,False,0.9296425496553644,0.8944074229918021,False
373,1.0457991897038292,5.470112618203732,0.002019090611095042,0.0,3,0.00021151244705098316,0.0001892074267019388,0.00020166209932290298,False,0.06771743699319249,0.0653214646600084,False
374,0.9809427188805512,1.8527530606728788,0.006650988360072778,0.1,1,0.08499090628557436,0.008828249066893895,0.020320997171774664,False,0.5409443787343874,0.3033920332933675,False
375,1.1935374372068033,9.327118917209594,0.00031549465677639833,0.1,3,0.0001298169053226724,2.4470140945570414e-07,2.892820448169779e-07,False,0.0010730905634990546,0.0004278751131419084,False
376,0.7145414371745069,5.1081981945583435,1.5050938364931818e-05,0.0,8,0.028730413338043423,2.345954044043231e-05,6.593871511998727e-05,False,0.4780972310585331,0.2866489648301676,False
377,0.7099492484653306,5.233770304649401,0.0017587353464169504,0.1,1,0.004849975884144981,0.00010485975337378817,0.00010485975337378817,True,0.1557346623972498,0.09913632432817494,False
378,0.5067568370691886,1.9420052118103934,0.0013031853857353138,0.0,16,0.01401061692587091,0.010297488306680268,0.013637371165373342,False,0.7880792628893889,0.7834366378734443,False
379,1.312981793478499,0.24818204231668758,0.11670722036981568,0.02,16,0.4107822037336074,0.3365346465683259,0.4105944934619947,False,0.8233151750959378,0.822973841383239,False
380,1.1275482182730114,1.7081019061606897,0.01417251382286997,0.02,1,0.14909710868660736,0.020147976839356728,0.04317020480221777,False,0.6760125648878229,0.3520922147726207,False
381,1.3935551782136526,4.436055790540459,0.006654714132445077,0.1,8,0.0010619943568953068,0.00039783156716556047,0.0011508593264030315,False,0.012794190161328187,0.01066140070102556,False
382,0.5002682714851905,8.033157373350225,1.2417490866288425e-07,0.0,64,3.5867597498821206e-05,1.1435653956331735e-07,1.641252015771833e-07,False,0.3917109144730978,0.37365140312245376,False
383,0.18565977294654132,2.2467046907479298,0.00043820435710267695,0.1,64,0.003929506843175759,0.0035690372699850913,0.003842412149479442,False,0.6143754770398944,0.613882773787478,False
384,0.35391345033611216,0.16225978538364413,0.1544212868648695,0.1,3,0.427429089488907,0.40392763420060035,0.42742995084855157,False,0.9584187468290665,0.95838257521483,False
385,0.28939017285935587,1.6143131026327298,0.01361305880425029,0.02,8,0.025909074534104518,0.021769431954604183,0.02582322123791498,False,0.8783098817202177,0.8766050199385262,False
386,1.1236642015608846,4.757506311289638,0.0049005347369123434,0.0,64,0.0007851551853050565,0.0006011225186560782,0.0007134336647381101,False,0.06983616424765343,0.06717533282334594,False
387,0.26379611082034077,1.0558939040226405,0.01239392921455579,0.1,3,0.05661444550171438,0.049598434107217315,0.055651086671545495,False,0.7833891084735458,0.7805900263247929,False
388,0.9542831391036338,1.207131657002841,0.08678454191355062,0.02,8,0.09616832061634273,0.0839461040809706,0.09574657092815406,False,0.5771002214514048,0.5726612681593559,False
389,0.4597450858347879,3.8661700671765398,0.0016697277310013185,0.02,2,0.009380091056021682,0.0007593194268262745,0.0007593194268262745,True,0.6384189859126881,0.5734479479634829,False
390,0.3529928630178357,0.1494843417253441,2.019512383247695,0.02,3,1.3682804566649311,1.3665213909844045,1.3665213909844045,True,0.986119245772255,0.9849186400292093,False
391,0.4808783167217885,0.14211661706272366,0.1268282434606763,0.0,64,0.4448105087825347,0.4240204504222468,0.44480989575984675,False,0.9840128582376374,0.9840116045593823,False
392,0.7678620839560769,12.192628063796894,1.0842736998284708e-09,0.0,1,0.07015067385174853,1.6687004144742676e-10,4.1074819786958196e-10,False,0.8596986532543327,0.03267045012519432,False
393,0.7945974554666455,2.9988916099364475,0.015727526035628752,0.02,3,0.005555899927867107,0.005545813293817196,0.005545813293817196,True,0.36467194051288027,0.3613502505451208,False
394,0.7929563151654012,2.3992576567795045,0.02228143220696078,0.0,3,0.08756388205772439,0.013551494416675806,0.013875796754219861,False,0.8521002239763742,0.48890001693035656,False
395,0.18631973443437833,0.15545751226529037,2.614630058061401,0.02,1,1.6612266925621013,1.6608178931588253,1.6608178931588253,True,0.9913631191344068,0.9911307057823303,False
396,1.3071163984036676,13.356269513764422,0.001141415578735811,0.02,16,0.0002995023807174409,3.14800835457805e-08,3.14800835457805e-08,True,0.0010928789105105114,3.0147506731617636e-05,False
397,1.3989891021606375,5.16935892144897,0.06955771237346194,0.0,3,0.02848760780792169,0.0015001980293570805,0.001653996497957593,False,0.08340076320585807,0.013765517493031105,False
398,1.061136910936118,13.208593657331566,1.2433702819803764e-06,0.02,2,0.0180621660919165,1.206213344605738e-09,1.2828615425820824e-09,False,0.10499054386098661,0.0006804684826762377,False
399,0.9100455951843204,0.7779163288195375,0.020224618109599714,0.1,8,0.13931481524039827,0.09213132380557898,0.12836884465945933,False,0.6654281946111043,0.6337601186420282,False
400,0.7763666198984982,0.8634385611059571,0.04298364483559207,0.1,2,0.11336959217939913,0.0780327615984385,0.10993769660811215,False,0.6814573510750053,0.6569851660695236,False
401,0.3116702320221456,2.9436171228229693,0.0012541242112148452,0.0,64,0.0021464277319997956,0.0018654070027488154,0.00214285044180996,False,0.8685929588036698,0.8677813844258357,False
402,1.3855189009176705,6.273058531293054,0.00660921504785188,0.0,8,0.012277385564419646,0.0001533628733401156,0.00031678558551845255,False,0.03849881692348606,0.005991337567511652,False
403,0.9019026705928989,9.322266203785333,2.0364505877529896e-05,0.0,2,0.0038741688824057694,4.329775692032957e-07,4.329775692032957e-07,True,0.050227028255766366,0.028973979431432758,False
404,0.9106338456414661,5.731211317225536,0.00024635693808139906,0.0,1,0.0967923001331192,5.090365293156435e-05,6.167993599716658e-05,False,0.8066246353075021,0.10898189939785059,False
405,0.20613307869673697,2.026740497505082,0.013252335935979983,0.02,8,0.01481813055935103,0.013987365236991544,0.014209430979735203,False,0.8883876098962414,0.8834007530573624,False
406,1.0674266664116658,8.055448274392095,1.4865359067125277e-05,0.0,1,0.1294105547657935,1.223632397658189e-06,3.372938567342786e-06,False,0.7411900092465452,0.015457493039985415,False
407,0.36174826689898215,0.2576689125120662,1.242349766401899,0.0,2,0.9157810225986178,0.9145733476035767,0.9145733476035767,True,0.984606725218348,0.983461827738788,False
408,0.7612585596057253,1.2512349665112636,0.34780405254102204,0.0,16,0.1867695785628231,0.18094474265947824,0.18094474265947824,True,0.7191296963740438,0.7079509944678894,False
409,1.4113679756508721,10.278420269402645,0.0015475106947879158,0.1,1,1.3346794199563789e-06,1.7305469359015338e-07,4.4761401667165385e-07,False,2.7223758700275792e-05,2.2491666264932747e-05,False
410,0.22820269993641615,3.522688750716301,0.0024897767685804107,0.0,2,0.00814018964460525,0.0016136134066235888,0.0016136134066235888,True,0.9870485791681041,0.9127189893087694,False
411,1.1783275441815608,12.729105951036516,3.91894850683195e-05,0.02,2,2.9935503674269346e-05,1.1150056947217351e-08,1.1385264869304991e-08,False,0.0007697684929926082,0.00023177100616243455,False
412,0.6998166322694654,0.19337581649146274,0.18887535072372513,0.0,3,0.4493545646473096,0.4037776044135845,0.44566405626016786,False,0.9623066579286329,0.9555664305969853,False
413,0.34675360100946395,0.34688210165767464,0.3966681238114182,0.02,2,0.4434148042939343,0.4390749990830921,0.44314731863242846,False,0.9664732083645391,0.9660676855870632,False
414,0.913023897969746,0.11082297903346984,1.2485270140141511,0.1,64,0.9940016007422774,0.9939020066101327,0.9939020066101327,True,0.9369365882857608,0.9368469696976935,False
415,0.8086300964301596,0.2431334533021535,0.02650978034005034,0.0,1,0.3450967500917691,0.31560949595655885,0.3437826398104687,False,0.9303639969320459,0.9275095039161738,False
416,0.49901243731932265,0.3291724282014989,1.164439709834053,0.02,16,0.8180298514472344,0.8179268894465981,0.8179268894465981,True,0.9482046134845787,0.9480883048512257,False
417,0.6253674906341304,5.661951639896628,0.0001735457976763999,0.02,1,0.024091495332609653,3.775797954115412e-05,3.775797954115412e-05,True,0.5789787898835123,0.2730737233537985,False
418,0.2944927040345683,4.290467121289174,6.321724794618735e-05,0.0,8,0.0005249666854381846,0.00010891597843389617,0.00013913638417553269,False,0.8575346635269698,0.8313480738503534,False
419,0.7577197106296988,13.624381632596041,1.2196003559081283e-09,0.02,8,0.0009686559292494869,2.45151897083467e-11,2.6171467310376356e-11,False,0.0341662723178121,0.013946355346197538,False
420,0.86584409674154,0.12151115677266665,0.1236861609301225,0.02,2,0.4683257800795567,0.438491240182977,0.4662450271406521,False,0.9573638886041382,0.9534839529461305,False
421,0.3774802914319806,0.4129377590808141,0.24343187515969636,0.0,8,0.34365636373913694,0.32647665499001094,0.3436121571518805,False,0.971450608420662,0.9713461880291429,False
422,1.4286122774692038,0.17288938217317532,0.04171167852584256,0.0,2,0.43480044509618376,0.36859354727543614,0.42841543906871526,False,0.8745469629937843,0.8620948215033449,False
423,0.6146122597769841,5.706034549891448,3.122851539285887e-06,0.0,2,0.001161919121139225,5.8772795821180665e-06,1.6262989444046367e-05,False,0.36848381816025877,0.3519659307628873,False
424,0.903896855416872,1.3127854982429452,0.007211290254853396,0.0,1,0.12762472400791633,0.03646024595696632,0.061912954091079726,False,0.8230844589159882,0.6060708259264653,False
425,0.6389593414518137,5.568655916452576,1.5018425774087576e-05,0.02,2,0.021150972562452623,1.1834181034530956e-05,1.9480654257608326e-05,False,0.5534507876614742,0.26677531395977877,False
426,0.5245515150360387,2.2740544002872034,0.010190916145126346,0.0,2,0.02339693258853987,0.01038717231865755,0.010939987932162082,False,0.7925193098286886,0.7365709568836691,False
427,1.1096758275525973,3.0720325796834755,0.06960988522696163,0.0,8,0.021908822597502774,0.012230009761645457,0.012230009761645457,True,0.22889051619048345,0.18174948662983634,False
428,0.5710366894260057,10.51696164062247,7.283622037473666e-08,0.1,8,0.0006072249957523061,1.07509627908009e-09,1.07509627908009e-09,True,0.05534021044809145,0.023005959743917993,False
429,0.46845388984237757,0.27088499468589794,0.21244346716423596,0.02,3,0.3983231668973567,0.34884944065472423,0.39829954086469666,False,0.9608197199410418,0.9607716308408133,False
430,0.8465531501945982,0.2879110039622576,0.2032893333552525,0.02,64,0.3974866075591803,0.33439688576671767,0.3974337863787023,False,0.8971224694075718,0.8970294335945048,False
431,0.8530110895488913,0.12639894396806503,1.0142880056409176,0.02,3,0.8866847068366233,0.8866575992463883,0.8866575992463883,True,0.9528562246752225,0.9528287920718476,False
432,0.9474318459465175,3.9907315014401097,0.0009750305031120729,0.1,16,0.0006905289508340822,0.000259851900465494,0.0004466549307134115,False,0.10832202499326513,0.0855026513666361,False
433,1.3210948407320962,0.17381474210474557,0.07874203854917138,0.0,64,0.43712653507120147,0.38099040738603723,0.4371005060649628,False,0.8773904250476248,0.8773383459473243,False
434,0.184321648169086,0.32252889493898224,0.043708563879671106,0.1,64,0.2676695633180236,0.2566786277390104,0.26765411521088023,False,0.9324589740777718,0.9324225764436744,False
435,1.3565739371012917,0.13096262365780878,0.05081123680340007,0.02,3,0.4471593619225188,0.4022230632773213,0.4471496911804245,False,0.8973237919195949,0.8973044267389555,False
436,1.187015375679475,9.820238130599229,4.340869190606143e-05,0.0,16,3.9962228546074685e-05,3.5802480619895437e-07,7.340066510559171e-07,False,0.00787420357183541,0.0021479191515414065,False
437,1.318716622659622,1.0012531446194006,1.8884896627935936,0.0,8,0.589383825129064,0.5884627669065003,0.5884627669065003,True,0.4723090765855176,0.47164810426595044,False
438,0.25783710830067486,9.314005697009105,7.173057732676831e-09,0.0,1,0.008264068859117032,7.63538401697747e-09,8.165019891887154e-09,False,0.9834718774637754,0.7349990609208154,False
439,1.4188938221467349,6.98742922837988,0.007561775960035676,0.02,16,0.0002574328271007689,6.07191758437217e-05,0.00012888028858986243,False,0.003439922475460798,0.0020100502104602905,False
440,0.586740239722934,0.17636776170916382,0.0382801849370981,0.0,64,0.38048451443597364,0.3648324660211505,0.3804845403014967,False,0.970938810629042,0.9709332738850198,False
441,0.7256895398324745,1.1941852850008077,0.40539527088698996,0.1,1,0.16702072934751383,0.16698165872115506,0.16698165872115506,True,0.5829915490631733,0.5829105062168067,False
442,0.8925010562724467,7.067980295877345,0.0003163119437068335,0.0,1,0.0932623521475846,1.6415192341373647e-05,1.6415192341373647e-05,True,0.8137334151253472,0.07185831007495305,False
443,0.49020194513530524,0.8335669294954314,0.21599233559262299,0.0,64,0.20211824422929744,0.20193223520552148,0.20202834653827906,False,0.9068700336050868,0.9065014262260158,False
444,1.1679456109492885,2.6533211684151103,0.43089480486846216,0.1,8,0.03448964534365283,0.032571544477176154,0.032571544477176154,True,0.12811901056252156,0.11721201404461597,False
445,1.4258570549493126,0.22368669219223203,0.03409669293788144,0.02,3,0.3991367438078655,0.3276072661060157,0.3975787678191725,False,0.8215264702353423,0.818463425614974,False
446,1.0085788406078062,1.6123064290322855,0.005559772105049215,0.02,64,0.04104273257238136,0.01874725528341912,0.0408085448955668,False,0.44311264448991106,0.44160621558742214,False
447,0.8806692831549155,0.9379933074155125,0.5844238723373744,0.02,16,0.3060767324519187,0.30390671328647645,0.30390671328647645,True,0.6881373586139254,0.6849882998902601,False
448,0.8863797466994198,1.0391363668955735,0.13986354340589327,0.1,2,0.1638445190460343,0.10747385706320742,0.11325626542098079,False,0.6816598313886002,0.5543274447894022,False
449,0.3298916389814975,5.512856268014658,1.0228297896830136e-05,0.1,1,0.00280954565549598,4.28408437888436e-06,4.899019936218373e-06,False,0.2960768956459093,0.24663678948426215,False
450,1.222585129112619,0.170557029367631,0.08313227895645804,0.1,3,0.42377417806090506,0.37212869011090866,0.42032546488537187,False,0.8703004092782162,0.8637503548284078,False
451,0.5762633210247823,0.9131440171935069,0.15416026175023062,0.0,8,0.1601541585306565,0.1575479699975545,0.1598087034490204,False,0.8641514214390515,0.8628895646667221,False
452,0.5762198026663811,3.6053577760730366,0.0024537174129392264,0.0,8,0.01531728350540678,0.0013464696547585528,0.0013464696547585528,True,0.6395878177205093,0.5586884903520718,False
453,0.8049155752844388,13.046813007033554,2.348091804460483e-09,0.0,2,0.001342369840513018,1.0451981707677471e-10,1.4884170073185686e-10,False,0.03258898232419541,0.018258466531031955,False
454,0.7314543852488333,0.16773000409626815,0.1617602232970074,0.1,1,0.43869540081795316,0.4016328561951685,0.4357932565055384,False,0.931763085798504,0.9263985750106577,False
455,0.45619624350053445,1.2243182444209746,0.007795703954425014,0.1,8,0.04127634523486512,0.03408554639854582,0.04102527550762791,False,0.6917993128309989,0.6906867103626956,False
456,0.4278739920685638,0.9586048667033417,0.017777091126271117,0.02,8,0.08626963223160686,0.07200064642058063,0.08497444431419171,False,0.8862767507361051,0.8827065588426858,False
457,0.9192698043474836,4.445779080930725,0.00036101572317378286,0.0,1,0.06895121620170734,0.00022283619589517806,0.0004270734478019527,False,0.6347557851495396,0.17379923504035652,False
458,0.22027375941328922,0.36662542970793965,0.21519638937989438,0.0,3,0.35023416611284347,0.3215097066146449,0.3489587255690372,False,0.9937219612702939,0.9911805966332723,False
459,0.7959237507160501,7.965810054423146,2.394979232751601e-05,0.0,8,0.0028530994381370588,1.7535974515729358e-06,1.7535974515729358e-06,True,0.11595467935783979,0.09137988387760733,False
460,0.8135801260831403,3.1168454881979475,0.008797623512977965,0.02,2,0.0041471794786271535,0.003667826112332001,0.003761620918137444,False,0.5157274537183385,0.3326863627837077,False
