budget,perturbation_scale,seed,static_numeric,static_weight,constructive,gain,generator_error,covariance_error,uniform_radius,coarse_certificate
4.0,0.001,6,0.0005399911953768458,0.5016532041266883,0.000285782139430548,1.8895204453743575,0.0011522282896645538,0.0017688754445743522,0.005493350880945391,0
4.0,0.001,7,0.0005406678517006291,0.5005232632178002,0.0002859817264518797,1.8905678289609311,0.0009944280334693513,0.002614398923772794,0.005284911595763803,0
4.0,0.001,8,0.0005407537047568911,0.4991320118589703,0.0002869725094076424,1.8843397434586822,0.0011040598511853272,0.00016532217630693926,0.004498900492894778,0
4.0,0.001,9,0.0005421699279744099,0.5002017122633152,0.0002864178554372839,1.892933410686497,0.0006973525374145516,0.00041796277935989153,0.0029983915393381523,0
4.0,0.001,10,0.0005401213256323604,0.49920036264778944,0.0002868249883056154,1.8831041494085405,0.0005941270926758814,0.0011335591045734707,0.0029432879229902608,0
4.0,0.001,11,0.0005414052573200763,0.4983407912246196,0.000288049557930068,1.8795559389524126,0.0007840257562058596,0.0017724511022750747,0.0040223285759609755,0
4.0,0.001,12,0.0005424935935811158,0.49968940023433395,0.0002867426573594273,1.8919179956580678,0.0009914560194571231,0.0005812645280262928,0.004256456341841639,0
4.0,0.001,13,0.0005407437706695191,0.49796325360748833,0.000288629844342727,1.8734853005270828,0.00019329018035961674,0.003945709081125876,0.002746015262001405,0
4.0,0.001,14,0.000539515793548871,0.5002979290321083,0.0002858390595476888,1.8874809985822085,0.0006735301374033653,0.0003902616774080724,0.0028892513883174973,0
4.0,0.001,15,0.0005429303972596797,0.49836510090130803,0.00028812393062417347,1.8843641209652724,0.0014444353770296829,0.0014038812436100454,0.0064796821299237545,0
4.0,0.001,16,0.0005433401288240488,0.4999951547040299,0.00028674453949783846,1.8948578054025842,0.000922359216955815,0.0005119009657164185,0.003945387350681469,0
4.0,0.001,17,0.0005414815897798727,0.49954373735757,0.0002866809836459428,1.8887949346811723,0.00039917732727541826,0.0015608037232804042,0.002377111170741875,0
4.0,0.001,18,0.0005374308023414666,0.4995686277453544,0.0002861130178218998,1.8783864028025723,0.0015220161670251521,0.001359738880157935,0.006767934108179576,0
4.0,0.001,19,0.0005435155974936026,0.49917570243012827,0.0002872930363407336,1.891850928293944,0.0023129504720842613,0.001547831323714032,0.01002571755019406,0
4.0,0.001,20,0.0005426516383243171,0.5002301264410686,0.00028651153926555185,1.8939957521967834,0.0005221902138484959,0.0006016213610383056,0.0023895715359131364,0
4.0,0.001,21,0.0005376385876614037,0.5013588959618706,0.00028510084301347906,1.8857839281660247,0.002456859955297873,0.0001237080963471788,0.009889293869365082,0
4.0,0.001,22,0.0005406355556511664,0.5002057661901497,0.0002861032248544764,1.8896520859775536,0.0012958462575264056,0.001767607146192205,0.006067188603201725,0
4.0,0.001,23,0.0005364069308657896,0.49937059543968,0.000286244700080944,1.8739453716142342,0.0019105309879587813,0.0006068859691593553,0.007945566936414803,0
4.0,0.01,0,0.000542299737747124,0.5218135043354614,0.00041293424698448603,1.3132835111336703,0.012751024278581175,0.01896652064112416,0.060487357434886785,0
4.0,0.01,1,0.0005612634563985557,0.5101899286495462,0.0003326948651979725,1.6870216979891524,0.016248644991793904,0.0009180030812534474,0.06545358150780234,0
4.0,0.01,2,0.0005389369065533856,0.5015313280166939,0.0002854514769093613,1.888015828078945,0.0087633509750281,0.013003443937084571,0.04155512586865468,0
4.0,0.01,3,0.0005765254217347131,0.5107032255707961,0.0003572541284134447,1.6137683958896314,0.0177712944883402,0.008638171107975557,0.07540426350734858,0
4.0,0.01,4,0.0005726122219381927,0.4820076197862083,0.0003579291745648128,1.599791977377652,0.018300727632976667,0.02040613450259417,0.08340597778320376,0
4.0,0.01,5,0.0005437462071646176,0.5077349595829246,0.000300996337537217,1.8064877852455115,0.004597985941343155,0.02268368611941235,0.029733786825078795,0
4.0,0.01,6,0.0005717921489734996,0.4936218866122549,0.000297224064054469,1.9237747481600733,0.0133686866781201,0.005519382551243726,0.05623443798810226,0
4.0,0.01,7,0.0005436770185471075,0.5092919846607522,0.0003079370743819999,1.7655458331485907,0.004335055015233401,0.011334519176328738,0.023007479649097974,0
4.0,0.01,8,0.000552774909871025,0.4825236365104187,0.0003700327185034775,1.4938541437811537,0.009843031817228072,0.023096650393687586,0.05092045246575608,0
4.0,0.01,9,0.000543159930252878,0.4911610034485801,0.0003123355900107892,1.73902669956413,0.0055410326915365,0.027073913500020322,0.035701087516156166,0
4.0,0.01,10,0.0005391932715525924,0.5018802101911649,0.00028560745652684856,1.887882333708978,0.0008895061885258417,0.004095804382831701,0.005605926945519217,0
4.0,0.01,11,0.0005386476786094832,0.5169761367185564,0.00035500421370418815,1.517299394813151,0.007521035695560923,0.019312927640555092,0.03974060660252124,0
4.0,0.01,12,0.0005476543476477832,0.4914740207055521,0.0003089214654163013,1.7727947357421943,0.01032453163783329,0.03322227164585739,0.057909262374261854,0
4.0,0.01,13,0.0005433088163679219,0.4977083576207126,0.0002891493800077573,1.8789900789458585,0.006362993300985041,0.015897379593862233,0.03340066300087128,0
4.0,0.01,14,0.0005267863766125964,0.5144294021760664,0.00031872451309165694,1.6527952980544869,0.013165239622910293,0.010695734445803132,0.05800882571454274,0
4.0,0.01,15,0.0005102204892019394,0.4911973912623241,0.00033147690334919464,1.5392339075415074,0.012993059378736696,0.02159191279405459,0.06276819391197408,0
4.0,0.01,16,0.0005038424654624537,0.5013916282973196,0.0002824949835292897,1.7835448232312212,0.016104982696331458,0.0039451875819117785,0.06639252457628173,0
4.0,0.01,17,0.0005039764130658554,0.4834696145638668,0.00041301361668252275,1.220241640249005,0.01495397296927208,0.035721152972355806,0.07767646836326622,0
4.0,0.01,18,0.0005387662153169287,0.4976117843841187,0.0002892948559246319,1.8623428805705757,0.002193414648095376,0.0019161017211414212,0.009731709452952214,0
4.0,0.01,19,0.0005264008032333258,0.4774399317242222,0.00046032550747559815,1.1435403745494819,0.01201784597226502,0.02833955396702817,0.06224116087257416,0
4.0,0.01,20,0.0005319626870865029,0.4927688198861537,0.00030864962093465193,1.723516411507699,0.004949633449527423,0.01785462490859029,0.02872584625240484,0
4.0,0.01,21,0.0005540173333293099,0.5204680694811471,0.0004209981861116939,1.3159613309647966,0.01669139667028304,0.016439949180700617,0.07498556127148248,0
4.0,0.01,22,0.000513795171270809,0.4993595455923778,0.00028691567754227446,1.790753212483852,0.01252194962166227,0.007658759036365231,0.053917178004831694,0
4.0,0.01,23,0.0004901004048901528,0.5055850891905734,0.0002743428129145559,1.7864525032875371,0.03005644047618794,0.03463754931018704,0.13754453655984528,0
4.0,0.05,0,0.000460138257223401,0.5416593205086161,0.0004726268551079169,0.9735761991737344,0.07795043672905998,0.026720214722952648,0.3251618542777162,0
4.0,0.05,1,0.0004534064952161857,0.43871798835101283,0.0015930299983577634,0.28461893102050645,0.030875037091701626,0.10340966532386586,0.17520498102873944,0
4.0,0.05,2,0.0005809643962647621,0.441989365770208,0.0011176613114212562,0.5198036205851914,0.07123555660543796,0.00937639154787892,0.2896304221956913,0
4.0,0.05,3,0.000444573933005265,0.35951453908223596,0.005742069478199189,0.07742399054786271,0.025284386778365586,0.2658375366525112,0.23405631543971794,0
4.0,0.05,4,0.0005456423086947791,0.47618540514342594,0.0004507396687126635,1.2105486749217405,0.05904874582519462,0.06719329994234374,0.2697916332719503,0
4.0,0.05,5,0.000514599807932945,0.4800980756462296,0.00044111945415696704,1.1665769965108608,0.016230691832193812,0.05290441849652096,0.09137497657703572,0
4.0,0.05,6,0.0005676986470661728,0.5229110197184691,0.00048679189013585,1.1662039951153336,0.0152610032681791,0.0336756470873623,0.07788183661639755,0
4.0,0.05,7,0.0004179836950642939,0.5182549189697159,0.00025297607632904164,1.65226570484329,0.07149742548893291,0.07720355863874209,0.3245914812751027,0
4.0,0.05,8,0.0006584909154391784,0.3992354536374024,0.002548066165704036,0.2584277144377984,0.04905358108520554,0.23761258053655893,0.31502061460910163,0
4.0,0.05,9,0.000464988388494188,0.6004102452244311,0.0023864397603323723,0.1948460615781169,0.04527181481122799,0.12771129696535494,0.24494290772758942,0
4.0,0.05,10,0.00047020381458902295,0.49825377330826454,0.00031008503645030283,1.5163705413575552,0.03390172582819886,0.0136214865989107,0.1424176466122508,0
4.0,0.05,11,0.00044956332551423703,0.537431679708162,0.00038886177700227204,1.1561005789252727,0.03639679736620747,0.07179784435897149,0.1814861116443156,0
4.0,0.05,12,0.0004351516238187113,0.5290660567088962,0.000291214400336655,1.4942654735331062,0.06635469471580127,0.004872272168766436,0.2678549149475883,0
4.0,0.05,13,0.0006758705844320829,0.5796886634805583,0.0036161726709104634,0.18690218801468772,0.07211641799011442,0.23679395507920303,0.40686264950005924,0
4.0,0.05,14,0.00046607478023033837,0.5182954410956836,0.0002756446078889275,1.690853972438836,0.051694094332242625,0.017300671037972,0.2154267128479565,0
4.0,0.05,15,0.000537398941426308,0.3793526856512521,0.004153017636684446,0.12939962900213917,0.05472285660103567,0.16254114407636522,0.3001619984423253,0
4.0,0.05,16,0.0004867156288974305,0.4156199415192784,0.0024126989339705615,0.2017307762873033,0.01895971141327521,0.14344830838686135,0.1475629998465315,0
4.0,0.05,17,0.0003809222097910364,0.5951217734515676,0.0012533660001188475,0.3039193737143949,0.06818062390966585,0.12958630642197133,0.3375156488496491,0
4.0,0.05,18,0.0005086327549027914,0.46940121962530684,0.0006215743342490566,0.8182975500706389,0.016311398556711397,0.06975465926995547,0.10012292386182332,0
4.0,0.05,19,0.0007173144663560089,0.47773456279543597,0.0003322086641279651,2.15922865298812,0.05044856125548751,0.056901961233143644,0.23024522563852184,0
4.0,0.05,20,0.0006105778846470377,0.41708468167922685,0.0019181932511501683,0.3183088483295043,0.09576541641567793,0.044130680509525885,0.40512700591747464,0
4.0,0.05,21,0.0006690725829354242,0.4237404361135834,0.0014653341820393688,0.4566006793100581,0.0649695343681784,0.21801966201666634,0.36888796848104677,0
4.0,0.05,22,0.0007065707746300449,0.5327782056429595,0.0012710314097412149,0.5559034727347174,0.08479716110505871,0.0006003100527500714,0.33948879944660987,0
4.0,0.05,23,0.0005298887093604898,0.5219236078788401,0.0003889920651952659,1.3622095584250458,0.031569090636478996,0.01411528764263659,0.13333400636723428,0
4.0,0.1,0,0.001122692766602995,0.5125011771550554,0.0024022978608775262,0.4673412006423262,0.1209177295843643,0.029040976599832,0.49819140663737316,0
4.0,0.1,1,0.00034147459621761486,0.7265882936634322,0.00882908206719436,0.03867611532193246,0.09054783831367665,0.26731082709075316,0.49584676680008316,0
4.0,0.1,2,0.0006501176940240376,0.5746796177104814,0.002990849992451207,0.2173688736195096,0.14626417814490342,0.05071071488975311,0.6104120700244903,0
4.0,0.1,3,0.0004756109691660929,0.4176031988544123,0.0023596495043374144,0.20156000638732302,0.04706932059073507,0.09034269025849423,0.2334486274921874,0
4.0,0.1,4,0.0009873062394622975,0.5779300913089546,0.007224598260747901,0.13665898141720204,0.22284560420739513,0.012471199677278744,0.8976180166682199,0
4.0,0.1,5,0.0007210903127738009,0.34956740593395563,0.0051219820098402005,0.1407834528486167,0.19278553698603548,0.1464177721447267,0.8443510340165052,0
4.0,0.1,6,0.0004944436141718015,0.5531277616713107,0.0008398276005243498,0.5887441825716297,0.09502394093367424,0.0644883293848752,0.4123399284271345,0
4.0,0.1,7,0.0004792719459989057,0.5840092210468546,0.0017782381785296274,0.2695206703947845,0.11624741898843552,0.0479968162077686,0.4889880840576264,0
4.0,0.1,8,0.0003007175122640275,0.47087532570414886,0.0009833384682183376,0.30581282232239193,0.20072643470512677,0.13152835139040236,0.8686699145157083,0
4.0,0.1,9,0.00048811820653215586,0.5949621039972436,0.002387640868118147,0.20443535418158307,0.0753799002071726,0.046680391630188806,0.3248597966437848,0
4.0,0.1,10,0.0006574737431529513,0.46790457678101327,0.0004242953377027723,1.5495662684220333,0.06457503532779302,0.1318179446516215,0.3242091136369828,0
4.0,0.1,11,0.00021621557733486187,0.2553508219324298,0.007758869641006121,0.027866891356461095,0.21592924947939846,0.14710952735835514,0.9372717615967714,0
4.0,0.1,12,0.00043669975362205563,0.35335473519197075,0.0061861956917863906,0.0705926186916259,0.07147290564280803,0.15732319855131727,0.36455322184689076,0
4.0,0.1,13,0.00025736543035684967,0.5653675043421336,0.0002127994121421166,1.2094273558658608,0.17399844238341275,0.10172129657508194,0.746854417821192,0
4.0,0.1,14,0.0005781938603975692,0.4669619495703253,0.0005408688986123213,1.0690092587704907,0.0237021430633752,0.08993211696391101,0.13977463073545632,0
4.0,0.1,15,0.00045947743432072995,0.4354353179464775,0.0016921872409963114,0.2715287192747079,0.14578800810328243,0.12618836385015458,0.6462462143382071,0
4.0,0.1,16,0.0002489361850939147,0.4192005576265244,0.0020888311484437557,0.11917487216684791,0.25881993737693565,0.11420917494956023,1.0923843369825228,0
4.0,0.1,17,0.0006029877509362875,0.5583433535398441,0.0016923799292344998,0.3562957350888887,0.04549898604582632,0.17000349784370533,0.266997693105158,0
4.0,0.1,18,0.001369631841824999,0.5089410202064174,0.0034626841566168264,0.39554050553752534,0.2194937881367567,0.1215755677120495,0.9387629364030516,0
4.0,0.1,19,0.00023189021010950963,0.7661886995888946,0.004948844279023692,0.04685744732207596,0.18208171030271111,0.33459550404656735,0.8956245932341281,0
4.0,0.1,20,0.0004686730645664339,0.36437159584396395,0.005357572270807007,0.08747862667577942,0.16011315837915183,0.05211299415428461,0.6665091305937496,0
4.0,0.1,21,0.0005318409965752848,0.6903776168249809,0.012992595396404415,0.040934161370288415,0.11897734608716504,0.2451490698001894,0.5984839192487549,0
4.0,0.1,22,0.0015886425454020557,0.5397512899681958,0.008354417219291595,0.19015599816270168,0.24042383484193897,0.29288955559184515,1.1081401171636784,0
4.0,0.1,23,0.0008372099658941023,0.49364987791287984,0.0006015718898873789,1.3917039342560331,0.08434020557882192,0.04080424112209389,0.35776294287633464,0
8.0,0.0,0,5.859675466454378e-07,0.49999999999999895,9.605477993975676e-08,6.100347603866695,0.0,0.0,0.0,1
8.0,0.0,1,5.859675466454378e-07,0.49999999999999895,9.605477993975676e-08,6.100347603866695,0.0,0.0,0.0,1
8.0,0.0,2,5.859675466454378e-07,0.49999999999999895,9.605477993975676e-08,6.100347603866695,0.0,0.0,0.0,1
8.0,0.0,3,5.859675466454378e-07,0.49999999999999895,9.605477993975676e-08,6.100347603866695,0.0,0.0,0.0,1
8.0,0.0,4,5.859675466454378e-07,0.49999999999999895,9.605477993975676e-08,6.100347603866695,0.0,0.0,0.0,1
8.0,0.0,5,5.859675466454378e-07,0.49999999999999895,9.605477993975676e-08,6.100347603866695,0.0,0.0,0.0,1
8.0,0.0,6,5.859675466454378e-07,0.49999999999999895,9.605477993975676e-08,6.100347603866695,0.0,0.0,0.0,1
8.0,0.0,7,5.859675466454378e-07,0.49999999999999895,9.605477993975676e-08,6.100347603866695,0.0,0.0,0.0,1
8.0,0.0,8,5.859675466454378e-07,0.49999999999999895,9.605477993975676e-08,6.100347603866695,0.0,0.0,0.0,1
8.0,0.0,9,5.859675466454378e-07,0.49999999999999895,9.605477993975676e-08,6.100347603866695,0.0,0.0,0.0,1
8.0,0.0,10,5.859675466454378e-07,0.49999999999999895,9.605477993975676e-08,6.100347603866695,0.0,0.0,0.0,1
8.0,0.0,11,5.859675466454378e-07,0.49999999999999895,9.605477993975676e-08,6.100347603866695,0.0,0.0,0.0,1
8.0,0.0,12,5.859675466454378e-07,0.49999999999999895,9.605477993975676e-08,6.100347603866695,0.0,0.0,0.0,1
8.0,0.0,13,5.859675466454378e-07,0.49999999999999895,9.605477993975676e-08,6.100347603866695,0.0,0.0,0.0,1
8.0,0.0,14,5.859675466454378e-07,0.49999999999999895,9.605477993975676e-08,6.100347603866695,0.0,0.0,0.0,1
8.0,0.0,15,5.859675466454378e-07,0.49999999999999895,9.605477993975676e-08,6.100347603866695,0.0,0.0,0.0,1
8.0,0.0,16,5.859675466454378e-07,0.49999999999999895,9.605477993975676e-08,6.100347603866695,0.0,0.0,0.0,1
8.0,0.0,17,5.859675466454378e-07,0.49999999999999895,9.605477993975676e-08,6.100347603866695,0.0,0.0,0.0,1
8.0,0.0,18,5.859675466454378e-07,0.49999999999999895,9.605477993975676e-08,6.100347603866695,0.0,0.0,0.0,1
8.0,0.0,19,5.859675466454378e-07,0.49999999999999895,9.605477993975676e-08,6.100347603866695,0.0,0.0,0.0,1
8.0,0.0,20,5.859675466454378e-07,0.49999999999999895,9.605477993975676e-08,6.100347603866695,0.0,0.0,0.0,1
8.0,0.0,21,5.859675466454378e-07,0.49999999999999895,9.605477993975676e-08,6.100347603866695,0.0,0.0,0.0,1
8.0,0.0,22,5.859675466454378e-07,0.49999999999999895,9.605477993975676e-08,6.100347603866695,0.0,0.0,0.0,1
8.0,0.0,23,5.859675466454378e-07,0.49999999999999895,9.605477993975676e-08,6.100347603866695,0.0,0.0,0.0,1
8.0,0.001,0,5.980148493969186e-07,0.5007386918253219,7.470021875607641e-07,0.8005530095563124,0.002083650088852986,0.0020628464513115586,0.017700623936479667,0
8.0,0.001,1,5.942967783155758e-07,0.5031802481365205,4.1328221664444685e-06,0.14379926219444827,0.0019800974990315575,0.004943670866221174,0.018312615425363048,0
8.0,0.001,2,5.895816795527702e-07,0.49939969873893814,1.3757246599255586e-07,4.285608136039903,0.000685616950088618,0.0009189243700931803,0.005944397785755534,0
8.0,0.001,3,5.85534123583827e-07,0.5000003459672135,9.625158253650437e-08,6.083371391444472,0.0006284161017860967,0.0011267104167644705,0.0055906840226710094,0
8.0,0.001,4,5.81065340408536e-07,0.4994575446604372,3.067599197793219e-07,1.8942022830966478,0.0017899515943490096,0.00101270761476359,0.014825966562173871,0
8.0,0.001,5,5.756988810281289e-07,0.4999095509922985,2.539592740933095e-07,2.266894497487838,0.0015930640131688407,0.00023564015154684114,0.012862332181124146,0
8.0,0.001,6,5.752241120570422e-07,0.4997951857604273,3.219301554093333e-07,1.7867978578323809,0.002412258847701462,0.0011411405001016388,0.019868641031662516,0
8.0,0.001,7,5.935672900247403e-07,0.5009061289186177,6.55576641473524e-07,0.9054125062946008,0.001247168327782189,0.00203756819451626,0.010996130719515643,0
8.0,0.001,8,5.930680235417555e-07,0.499385329671102,1.0524621462369706e-07,5.63505324787445,0.0013140425670259352,0.0007340318053397951,0.010879356438877379,0
8.0,0.001,9,5.906100573248192e-07,0.5013197122051488,8.570709261565906e-07,0.6891028960383988,0.0012633619838274283,0.0015172756702876008,0.010865533705763228,0
8.0,0.001,10,5.801832218447114e-07,0.5007888772207129,1.485899771538948e-07,3.9045919042292807,0.0009605343248069738,0.0017390734522816568,0.008553811324596618,0
8.0,0.001,11,5.811667478547976e-07,0.5004340981834304,1.00984843963893e-07,5.754989808793416,0.000987162613098078,0.0003462003707130663,0.008070401090141156,0
8.0,0.001,12,5.801278929130285e-07,0.4984848066636787,1.127519351821637e-06,0.5145170164713938,0.0021366485813404884,0.000513540976349539,0.017349959138898675,0
8.0,0.001,13,5.830407448306143e-07,0.49971920871725223,1.5895439935587422e-07,3.6679748858367653,0.0004573138953847128,0.0005312982990425348,0.00392416031259897,0
8.0,0.001,14,5.782681636075315e-07,0.5013192357038231,2.9876435754809484e-07,1.9355326329863238,0.0018931471698279349,0.0011769527181158183,0.015733653717681387,0
8.0,0.001,15,5.908649332791144e-07,0.4997448478944461,9.696847450651734e-08,6.093371441451334,0.00087069457689648,0.00024071483250994558,0.007085914031426813,0
8.0,0.001,16,5.869481071015609e-07,0.4997839141624938,1.0315066437900377e-07,5.690201906455521,0.00044287016696494783,0.0010224830432932499,0.004054202857366207,0
8.0,0.001,17,5.845742574745429e-07,0.5008622632254615,2.7170892043922167e-07,2.15147245268786,0.0007316491262470635,0.0027667018272790785,0.007236543923616047,0
8.0,0.001,18,5.866804681354866e-07,0.49941438707647584,1.8192053619442497e-07,3.2249271050327177,0.0004525457580663365,0.0004820886909818611,0.0038614104100216226,0
8.0,0.001,19,5.96339102266503e-07,0.4985758252486991,2.7669329308911004e-07,2.155235118310041,0.003034561803733241,0.00010262308893650587,0.02432780597433418,0
8.0,0.001,20,5.879695155929825e-07,0.5018516446220788,1.2431113036267964e-06,0.4729821970708274,0.0005288204505533909,0.0032592401529722556,0.005860183680913254,0
8.0,0.001,21,5.892462971670892e-07,0.5017163284672062,1.180092503736737e-06,0.49932212542767096,0.0005088197101521442,0.003464819463743216,0.005802967413088762,0
8.0,0.001,22,5.767380976024477e-07,0.49893764287010656,8.810434238605864e-07,0.6546080272357937,0.001965736048288237,0.0009892935263559881,0.016220535149483892,0
8.0,0.001,23,5.926853461296831e-07,0.4987562242331812,2.9721081870559623e-07,1.9941580481858932,0.0013501581258151991,0.001813124414022769,0.011707827213532978,0
8.0,0.01,0,5.964821440032365e-07,0.510993749139953,4.048211185824894e-05,0.014734462127170197,0.0033875921829063203,0.018736864273027787,0.036469169599764456,0
8.0,0.01,1,6.083658669818437e-07,0.4896182648533314,2.4032922543836513e-05,0.02531385293953212,0.00441701368272379,0.01903635805706823,0.04485428849032443,0
8.0,0.01,2,5.465870581029191e-07,0.5013157976008484,5.26070439792229e-07,1.0389997550875376,0.008745784166541311,0.0025528322155893637,0.07124268944012517,0
8.0,0.01,3,5.796549278653484e-07,0.4981576021469914,1.5551513412572695e-06,0.3727321659876032,0.005110295677261414,0.004640583535659615,0.043202657185921124,0
8.0,0.01,4,5.265663691812726e-07,0.5030932707927729,2.8227598397721354e-07,1.8654309933209876,0.011078586665529752,0.00905208140549284,0.09315473402698445,0
8.0,0.01,5,5.551269535079173e-07,0.48157092164048204,0.00011758168523029042,0.004721202561612121,0.009421610024324345,0.026277582288465995,0.08851167133882776,0
8.0,0.01,6,5.381345234255027e-07,0.49061647830908556,4.388218914387309e-05,0.012263164940590437,0.014203605193422402,0.004798356333327073,0.11602801971404275,0
8.0,0.01,7,6.210359939176788e-07,0.4966070512946089,5.761911067646531e-07,1.0778298842632825,0.005140258381438847,0.0068911573179454115,0.04456764571048348,0
8.0,0.01,8,6.153289432842103e-07,0.48472489915085876,5.3773912650374695e-05,0.011442889552875462,0.010487334889360832,0.04298591087294831,0.10539163455136082,0
8.0,0.01,9,5.299300683776585e-07,0.4854849688106109,9.188381089814686e-05,0.0057673932240913,0.0090287304463696,0.02855181008913,0.0865057486155218,0
8.0,0.01,10,5.925281669217739e-07,0.5054930914527954,1.0386736053782627e-05,0.05704661828833013,0.0011319250888277134,0.010791786633632153,0.014451294027437785,0
8.0,0.01,11,4.967400753366432e-07,0.512592859108688,1.1862164797030686e-05,0.04187600525167095,0.02250737267726657,0.008071523665049117,0.1840947432506571,0
8.0,0.01,12,5.253739026243855e-07,0.49245836206155696,3.705278286445921e-05,0.014179067319888699,0.010949006397513724,0.017027744136271547,0.09610592324824557,0
8.0,0.01,13,5.297286788944866e-07,0.5086329948807597,6.974086052025095e-06,0.07595671675726845,0.018837687654199946,0.03647645037079591,0.16893972641899752,0
8.0,0.01,14,5.941486109380942e-07,0.49931563174072924,1.0561086347575409e-07,5.625828550057235,0.0013569099296941996,0.0011104009021499592,0.011410479888628576,0
8.0,0.01,15,5.493102619081983e-07,0.5168236249482888,6.045539650700988e-05,0.00908620724776001,0.016645543522270257,0.010543291656408986,0.13843599400636655,0
8.0,0.01,16,5.647160311477646e-07,0.4983036825799578,2.7712828991148907e-06,0.20377422721012245,0.005276730258519852,0.007355349726959108,0.04589151693163837,0
8.0,0.01,17,6.063833006595633e-07,0.49941192463620976,2.2845242383874217e-07,2.654308894912804,0.004017707395936815,0.0008084231886688479,0.032545870761828945,0
8.0,0.01,18,5.223334862452033e-07,0.493462452649429,3.209693561831546e-05,0.01627362476145992,0.012506931912686947,0.007986456102157289,0.10404868335257422,0
